route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_route_type,route_pattern_id,bikes_allowed
1,BUS22025-hbc25016-Saturday-02,68137745,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137746,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137747,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137748,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137749,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137750,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137751,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137752,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137753,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137754,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137755,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137756,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137757,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137758,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137759,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137760,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137761,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137762,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137763,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137764,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137765,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137766,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137767,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137768,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137769,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137770,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137771,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137772,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137773,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137774,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137775,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137776,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137777,,,0,,010138,,,1-_-0,0
